place_id,name,province,category,kind,cost_npr,lat,lng,elevation_m
520698757,Sarangkot Viewpoint,Gandaki,hiking,viewpoint,0,28.243695,83.957498,
9406835749,Shahid Smarak Park,Gandaki,hiking,viewpoint,0,28.104293,84.214844,
12801784201,Sildhunga,Gandaki,hiking,viewpoint,0,28.35931,84.390248,
13870911403,Small waterfall,Gandaki,hiking,waterfall,100,28.597858,84.440031,
5498511395,Soho Point,Gandaki,hiking,viewpoint,0,28.241919,83.947939,
13286699701,Stone,Gandaki,hiking,viewpoint,0,28.642364,84.125942,
5170249422,Suire,Gandaki,hiking,viewpoint,0,28.337977,83.84276,
4475423121,Sunrise & Sunset View Point,Gandaki,hiking,viewpoint,0,28.400298,83.689283,
3476013211,Sunrise/Annapurna Viewpoint,Gandaki,hiking,viewpoint,0,28.219246,83.811204,
3476199617,Sunset Viewpoint,Gandaki,hiking,viewpoint,0,28.218529,83.810772,
4066114502,Sunset view point,Gandaki,hiking,viewpoint,0,27.936914,84.401192,
7792068629,Synakhudi Jharna,Gandaki,hiking,waterfall,100,28.20288,84.087454,
9406835745,Thaple Danda View Point,Gandaki,hiking,viewpoint,0,28.157377,84.154239,
12347743970,The Rodolfo Viewpoint,Gandaki,hiking,viewpoint,0,28.508602,83.904818,
9600087929,Tubu Viewpoint & Paragliding Spot,Gandaki,hiking,viewpoint,0,28.344422,83.935787,
9600692054,Tuse Deurali,Gandaki,hiking,viewpoint,0,28.372431,83.929537,
8458607537,Tutunga View Point,Gandaki,hiking,viewpoint,0,28.179146,83.992136,
4766427124,Upper Viewpoint,Gandaki,hiking,viewpoint,0,28.457161,83.885784,
4814020622,Upper Viewpoint,Gandaki,hiking,viewpoint,0,28.457818,83.889039,4155
9406835743,View Point Picnic Spot,Gandaki,hiking,viewpoint,0,28.186613,84.166528,
13870910702,Viewpoint,Gandaki,hiking,viewpoint,0,28.521852,84.840068,
3123793581,Village View Area,Gandaki,hiking,viewpoint,0,28.309048,84.264643,
5151689824,Waterfall view,Gandaki,hiking,viewpoint,0,28.433732,84.39337,
13279233401,Waterfall view,Gandaki,hiking,viewpoint,0,28.433651,84.393559,
6517697493,kushma,Gandaki,hiking,viewpoint,0,28.219379,83.67976,
10079761488,padam dada view point,Gandaki,hiking,viewpoint,0,28.060397,83.808777,
4158677039,view to pokhara (Tiju ko Chautara),Gandaki,hiking,viewpoint,0,28.195987,83.950665,
8064257985,खर्ववारी गाउँ,Gandaki,hiking,viewpoint,0,28.086163,84.126115,
8833355898,चर्चरे View Point,Gandaki,hiking,viewpoint,0,27.939322,83.608018,
12627867302,भलम view point,Gandaki,hiking,viewpoint,0,28.25595,83.999998,
13266294901,Bergeries,Gandaki,historic,monument,150,28.602194,84.629833,
11833249532,Burnt down house,Gandaki,historic,monument,150,28.43139,83.695839,
11805396475,"DOAR, Lumle",Gandaki,historic,monument,150,28.297529,83.816895,
1330352604,Dhuni Pati,Gandaki,historic,museum,300,28.004215,84.629058,
5375601203,Dmitry Sobolev / Anatoli Boukreev Chorten,Gandaki,historic,monument,150,28.531154,83.877358,
4378592203,Eco Museum,Gandaki,historic,museum,300,28.355114,84.102943,
10083390106,Ethnic Tharu Museum,Gandaki,historic,museum,300,27.616468,84.241936,
5463724221,Ganesh Man Singh,Gandaki,historic,monument,150,28.230301,83.984786,
1738640568,Ghale Dzong,Gandaki,historic,monument,150,28.640763,84.122494,3755
6908425471,Ghorepani Thati,Gandaki,historic,monument,150,28.399599,83.700251,
6911459248,Himalayan Cultural Museum House,Gandaki,historic,museum,300,28.31011,83.774256,
6901839130,Historical Educational Monument,Gandaki,historic,monument,150,28.283844,83.838994,
6908136114,"Historical place,Ban Thanti point",Gandaki,historic,monument,150,28.370895,83.729065,
10187727281,International Mountain Museum,Gandaki,historic,museum,300,28.189163,83.97979,
10931642455,Karuwa,Gandaki,historic,monument,150,27.865806,83.548715,
6908171175,Kaski Ulleri Pun Magar Museum,Gandaki,historic,museum,300,28.357263,83.736204,
6956741632,Kuibo Dhi,Gandaki,historic,monument,150,28.356049,84.102189,
1617990116,Liglig,Gandaki,historic,monument,150,28.06223,84.526696,
4406803000,Manang Culture Museum,Gandaki,historic,museum,300,28.665375,84.024247,
6907961961,Memorial of Founder of Poonhill,Gandaki,historic,monument,150,28.400028,83.689416,
9917534100,Mithila Chitrakala and Province 2 Places,Gandaki,historic,monument,150,28.254723,83.977449,
6957331585,Old Gurung Museum,Gandaki,historic,museum,300,28.377125,83.808857,
977284017,Old Royal Palace,Gandaki,historic,monument,150,29.064043,83.872959,
3359338503,Rani Mahal,Gandaki,historic,monument,150,27.926708,83.527799,
973483428,Royal Palace,Gandaki,historic,monument,150,29.092717,83.9337,
3510277929,Ruined village,Gandaki,historic,monument,150,28.89159,83.930978,
6834076404,Santi Smarak,Gandaki,historic,monument,150,28.355147,84.103241,
5470587951,Sesh Sahi Narayan Statue,Gandaki,historic,monument,150,28.246954,83.997143,
1330353540,Tallo Kot,Gandaki,historic,monument,150,28.005033,84.625079,
3123595025,Tamu Sangrahalaya,Gandaki,historic,museum,300,28.233111,84.377363,
6904914518,Thati,Gandaki,historic,monument,150,28.309714,83.774527,
1330353593,Upallo Kot,Gandaki,historic,monument,150,28.004195,84.634392,
3349575302,तामेकोट (Tame Kot),Gandaki,historic,monument,150,27.983437,83.61948,
9917635530,बि.पी. कोइराला सालिक,Gandaki,historic,monument,150,28.25439,83.976437,
3349574901,"रानीफाल, तामेकोट",Gandaki,historic,monument,150,27.984546,83.61419,
9917534091,सहिद अविनाश शालिक,Gandaki,historic,monument,150,28.254918,83.977063,
4499970892,360 Paragliding,Gandaki,popular,attraction,200,28.20632,83.962829,
8145157491,"9RD, Tirhut Canal",Gandaki,popular,attraction,200,27.410135,83.913467,
13266295202,Altitude  4400 m,Gandaki,popular,attraction,200,28.656968,84.59536,
13266295102,Altitude 4200 m,Gandaki,popular,attraction,200,28.657332,84.610246,
13266294905,Altitude 4300 m,Gandaki,popular,attraction,200,28.656125,84.600471,
10244720019,An imposing huge fold,Gandaki,popular,attraction,200,28.697768,84.628121,
8189850488,Bajakot Homestay,Gandaki,popular,attraction,200,27.955503,83.737476,
6411689877,Bandipur,Gandaki,popular,attraction,200,27.937861,84.406261,
8189855416,Bankatta Homestay,Gandaki,popular,attraction,200,27.949121,83.795335,
13251186401,Bhijam 2005 m,Gandaki,popular,attraction,200,28.509826,84.857388,
7556453833,Bhulbhule waterfall,Gandaki,popular,attraction,200,28.291422,84.376666,
13247640104,Bihi Phedi 2010 m,Gandaki,popular,attraction,200,28.49997,84.866811,
4203978205,Bindhyabasini Party Palace,Gandaki,popular,attraction,200,28.237996,83.984546,
568497246,Boat for rent,Gandaki,popular,attraction,200,28.203489,83.962608,
13251186801,Bur 2073 m + passerelle,Gandaki,popular,attraction,200,28.520739,84.844276,
5365767250,Byas gufa,Gandaki,popular,attraction,200,27.970433,84.267868,
13266294904,Cani Gate,Gandaki,popular,attraction,200,28.64431,84.634017,
13251186901,Cascade,Gandaki,popular,attraction,200,28.529475,84.837387,
3072782064,Chamera (BAT) Cave,Gandaki,popular,attraction,200,27.988807,84.046733,
977284052,Charang Village Gate,Gandaki,popular,attraction,200,29.087722,83.927462,
13251186803,Chorten,Gandaki,popular,attraction,200,28.531263,84.820002,
13251187202,Chorten,Gandaki,popular,attraction,200,28.533426,84.79714,
13266294903,Chorten,Gandaki,popular,attraction,200,28.638423,84.635235,
13251186707,Chorten Gate,Gandaki,popular,attraction,200,28.569454,84.723269,
13251186805,Chorten Gate,Gandaki,popular,attraction,200,28.56964,84.718496,
13253705001,Chorten Gate,Gandaki,popular,attraction,200,28.581793,84.648701,
13266295301,Chorten Gate,Gandaki,popular,attraction,200,28.649642,84.633063,
8191044980,Dangsiya Thamdanda View Point,Gandaki,popular,attraction,200,27.960797,83.737128,
3072779005,Dhandhur Cave,Gandaki,popular,attraction,200,27.988781,84.04677,
5676871423,Dhuk,Gandaki,popular,attraction,200,29.223341,83.981556,
13251186501,Départ sentier,Gandaki,popular,attraction,200,28.513818,84.854828,
12778069501,Entrance to snow leopard cave,Gandaki,popular,attraction,200,28.768665,83.726015,
11812281744,Fish Observation Point,Gandaki,popular,attraction,200,28.207316,83.953548,
13248953401,Gampul 1550 m,Gandaki,popular,attraction,200,28.436817,84.900474,
13251186602,Gap 2100 m,Gandaki,popular,attraction,200,28.529922,84.831549,
13251187001,Gap 2105 m,Gandaki,popular,attraction,200,28.52847,84.835438,
13251186603,Gap 2125 m,Gandaki,popular,attraction,200,28.53049,84.826427,
13251187301,Gap 2125 m,Gandaki,popular,attraction,200,28.53122,84.820232,
13251187401,Gapshya 2150 m,Gandaki,popular,attraction,200,28.532474,84.814065,
8414665471,Garphu Cave,Gandaki,popular,attraction,200,29.236047,83.98215,
13251187205,Gate,Gandaki,popular,attraction,200,28.561623,84.742158,
8191046836,Ghurunkha Tourist Homestay Building,Gandaki,popular,attraction,200,27.99001,83.68171,
4311715390,Golo Ghar,Gandaki,popular,attraction,200,27.868478,83.54563,
13235878522,Gupteswor Gupha,Gandaki,popular,attraction,200,28.227282,83.674538,
12777566806,Hampal Modi,Gandaki,popular,attraction,200,28.338284,83.669901,
5130680423,Hiking Entrance of World Peace Biodiversity Garden,Gandaki,popular,attraction,200,28.194222,83.967423,
11812281745,Hotels Signs Wall,Gandaki,popular,attraction,200,28.206046,83.96045,
12756504657,Jaljala,Gandaki,popular,attraction,200,28.338948,83.666209,
8191064419,Kokhe Homestay,Gandaki,popular,attraction,200,28.010874,83.666599,
13694535402,Landruk,Gandaki,popular,attraction,200,28.372206,83.828756,
6837562013,Leopard Face stone,Gandaki,popular,attraction,200,28.252015,83.821078,
13251186604,Lunga Chhyuda 2375 m,Gandaki,popular,attraction,200,28.533445,84.797348,
13251186502,Mani - Mur à prière,Gandaki,popular,attraction,200,28.533666,84.806875,
13251186902,Mani - Mur à prière,Gandaki,popular,attraction,200,28.533845,84.806005,
13251187501,Mani Wall,Gandaki,popular,attraction,200,28.566149,84.730215,
13266294902,Mani Wall,Gandaki,popular,attraction,200,28.606493,84.639103,
13266295101,Mani Wall,Gandaki,popular,attraction,200,28.638142,84.635428,
13266295201,Mani Wall,Gandaki,popular,attraction,200,28.645995,84.632681,
8191072513,Mansangkot Paragliding Area,Gandaki,popular,attraction,200,28.003096,83.794326,
9714466417,Milarepa Cave,Gandaki,popular,attraction,200,28.610679,84.46787,
6072739953,Musirani Chuli,Gandaki,popular,attraction,200,28.280819,83.689095,
13251186705,Namsang Khola 2850 m,Gandaki,popular,attraction,200,28.55945,84.731641,
4827150821,National Park HQ (gharial breeding project),Gandaki,popular,attraction,200,27.553373,84.339029,
4154880838,Nature Cure Wellness,Gandaki,popular,attraction,200,28.222991,83.992151,
5676871425,Nenyul,Gandaki,popular,attraction,200,29.198417,83.968314,
5245962322,Newari Khaja,Gandaki,popular,attraction,200,28.19862,83.969748,
12688609093,Nupsang Valley,Gandaki,popular,attraction,200,28.661737,83.618349,
11946402369,Om,Gandaki,popular,attraction,200,27.868917,83.559791,
13251186601,Pandrung 2080 m,Gandaki,popular,attraction,200,28.515031,84.852574,
6062534358,Parbati Cave,Gandaki,popular,attraction,200,28.283777,83.746441,
4213348389,Patale Chhango (Devi's Falls),Gandaki,popular,attraction,200,28.189896,83.95888,
5376122152,Paungda Danda Mountain (Great Wall of Pisang),Gandaki,popular,attraction,200,28.592699,84.193758,
13251187002,Porte,Gandaki,popular,attraction,200,28.52932,84.831074,
973481922,Royal Summer Palace,Gandaki,popular,attraction,200,29.207141,83.940337,
4597691201,Sammelee,Gandaki,popular,attraction,200,28.159576,84.065866,
8936266351,Sankhadhar Sakhwa,Gandaki,popular,attraction,200,27.865062,83.547997,
7000696835,Shital Gufa,Gandaki,popular,attraction,200,28.2956,83.778707,
4219901192,Shivaghat,Gandaki,popular,attraction,200,27.677492,84.377267,
13251733802,Shorten Gate,Gandaki,popular,attraction,200,28.573367,84.703136,
8191080681,Shree Maidain Homestay,Gandaki,popular,attraction,200,27.995492,83.681231,
13251670203,Shyala 3500 m,Gandaki,popular,attraction,200,28.574076,84.671899,
13251186706,Shyo 2960 m,Gandaki,popular,attraction,200,28.567181,84.728251,
1329319684,Siddha Cave,Gandaki,popular,attraction,200,27.94844,84.418502,
8191016578,Sidha Gufa Hulkang,Gandaki,popular,attraction,200,28.026149,83.699347,
13251186703,Suksum,Gandaki,popular,attraction,200,28.534654,84.787516,
13251187203,Suksum 2265 m + sentier,Gandaki,popular,attraction,200,28.534454,84.78716,
12976854700,Swamp with rhinos,Gandaki,popular,attraction,200,27.567643,84.218443,
12976865001,Swamp with rhinos,Gandaki,popular,attraction,200,27.566705,84.220287,
12976865002,Swamp with rhinos,Gandaki,popular,attraction,200,27.568321,84.225721,
6055191310,Tangle Tourism Spot,Gandaki,popular,attraction,200,28.313378,83.736321,
12777485893,Thalthale,Gandaki,popular,attraction,200,28.341694,83.678668,
8191082930,Thamko Chaur Tourist Area,Gandaki,popular,attraction,200,27.984965,83.780694,
4593932689,Thulakhet,Gandaki,popular,attraction,200,28.189961,83.786494,
6063025200,Vamarkot,Gandaki,popular,attraction,200,28.306645,83.732528,2224
6053881268,ViewPoint,Gandaki,popular,attraction,200,28.304036,83.756154,
6052291828,Waterfall,Gandaki,popular,attraction,200,28.309939,83.714222,
6052319933,Waterfall,Gandaki,popular,attraction,200,28.31245,83.704461,
13247641402,Wongrung Khola 2100 m,Gandaki,popular,attraction,200,28.496892,84.869799,
9891008817,कोखे डाँडा,Gandaki,popular,attraction,200,28.372573,83.68637,
6053034292,जलजला,Gandaki,popular,attraction,200,28.339023,83.666647,
1431996477,मुक्तिनाथ,Gandaki,popular,attraction,200,28.816916,83.871455,
8189842938,Akala Devi Mandir Sirsekot,Gandaki,religious,temple,100,27.986614,83.678882,
4269625792,Bhairab Temple,Gandaki,religious,temple,100,28.232841,83.985307,
5309982422,Bhumre Shiva Mandir,Gandaki,religious,temple,100,27.979612,83.750715,
2601023776,Panchase Temple,Gandaki,religious,temple,100,28.228882,83.797296,
13253704401,Panneau Shyala - Pungen Gumba,Gandaki,religious,temple,100,28.565887,84.655872,
13253703901,Pungen Gumba 4040 m,Gandaki,religious,temple,100,28.551515,84.627858,
11812281742,Taal Barahi Temple Island,Gandaki,religious,temple,100,28.207452,83.953443,
3347197860,deurali devi mandir,Gandaki,religious,temple,100,27.726874,84.411194,
7159943069,nag statue and temple,Gandaki,religious,temple,100,28.299955,83.769757,
3392281634,sprinkle kids garden,Gandaki,religious,monastery,200,27.677267,84.423906,
727090665,Annapurna South,Gandaki,trekking,peak,0,28.518396,83.806343,7219
3619467959,Chamar,Gandaki,trekking,peak,0,28.555085,84.943723,7100
4765460721,Chhiv Himal,Gandaki,trekking,peak,0,28.873629,84.159884,6650
530579647,Dhaulagiri,Gandaki,trekking,peak,0,28.697609,83.489488,8167
3667795258,Dhaulagiri II,Gandaki,trekking,peak,0,28.763159,83.387379,7751
3667795253,Dhaulagiri IV,Gandaki,trekking,peak,0,28.735749,83.314379,7661
3544783617,Dhaulagiri V,Gandaki,trekking,peak,0,28.734057,83.360579,7616
2935182022,Gangapurna,Gandaki,trekking,peak,0,28.605655,83.963514,7455
12537507163,Ghustang,Gandaki,trekking,peak,0,28.681015,83.245366,6529
3667795248,Gurja Himal,Gandaki,trekking,peak,0,28.674102,83.275664,7193
2967385868,Gyaji Kang,Gandaki,trekking,peak,0,28.734933,84.366936,7038
1781744530,Himachuli,Gandaki,trekking,peak,0,28.437727,84.636696,7893
3552319136,Khatung Kang,Gandaki,trekking,peak,0,28.777777,83.918292,6484
3578217861,Khumjungar,Gandaki,trekking,peak,0,28.888992,84.126882,6759
2935179265,Lamjung Himal,Gandaki,trekking,peak,0,28.489508,84.188609,6983
727108156,Machapuchare,Gandaki,trekking,peak,0,28.49798,83.945876,6993
5612192705,Mardi Himal,Gandaki,trekking,peak,0,28.473769,83.927535,5553
1078765330,Ngadi Chuli,Gandaki,trekking,peak,0,28.503927,84.567249,7871
3586337220,Nimjung,Gandaki,trekking,peak,0,28.736327,84.417796,7140
3588472637,Pisang Peak,Gandaki,trekking,peak,0,28.648653,84.18809,6091
3537642993,Putha Hiunchuli,Gandaki,trekking,peak,0,28.747922,83.14544,7246
11392096568,Ratna Chuli,Gandaki,trekking,peak,0,28.86498,84.375236,7035
5612192693,Sita Chuchura,Gandaki,trekking,peak,0,28.782078,83.483832,6611
2883814670,Tarke Kang,Gandaki,trekking,peak,0,28.607355,83.886437,7193
2865346152,Thapa Peak,Gandaki,trekking,peak,0,28.797951,83.606446,6012
2935202256,Tharpu Chull,Gandaki,trekking,peak,0,28.561994,83.88942,5695
11380918399,Thulagi Chuli,Gandaki,trekking,peak,0,28.528885,84.523315,7069
727440357,Tilicho Peak,Gandaki,trekking,peak,0,28.682918,83.811479,7134
727451270,Tukuche Peak,Gandaki,trekking,peak,0,28.744953,83.557406,6920
727127535,Yakawa Kang,Gandaki,trekking,peak,0,28.808901,83.941934,6482
289923681,अन्नपूर्ण,Gandaki,trekking,peak,0,28.595806,83.81992,8091
3588473785,अन्नपूर्णा II,Gandaki,trekking,peak,0,28.534971,84.121822,7937
2935181986,अन्नपूर्णा III,Gandaki,trekking,peak,0,28.585351,83.989109,7555
2966471204,अन्नपूर्णा IV,Gandaki,trekking,peak,0,28.536893,84.083562,7525
565159949,मनास्लु,Gandaki,trekking,peak,0,28.549983,84.559728,8163
8313770441,Bayal Jharana,Karnali,hiking,waterfall,100,29.2962,81.706598,
8315757679,Chadaya Khola Jharana,Karnali,hiking,waterfall,100,29.169716,81.830697,
6558271491,Chyachhara Jharna,Karnali,hiking,waterfall,100,30.036631,81.743345,
8373979675,Dho Tarap view point,Karnali,hiking,viewpoint,0,29.132831,83.194855,
5898622600,Ghurchi Lagna,Karnali,hiking,viewpoint,0,29.468181,82.130831,
13762572702,"Kailash Mansarovar Viewpoint, Lapche La",Karnali,hiking,viewpoint,0,30.415847,81.6137,
7886221985,"Kailash Mansarowar darshan viewpoint, Lapcha",Karnali,hiking,viewpoint,0,30.409129,81.611035,
13762572701,Lapche La,Karnali,hiking,viewpoint,0,30.411828,81.607655,
6213882877,Munelek,Karnali,hiking,viewpoint,0,29.768145,81.832706,3700
7098406386,Pandhale Top (पंधाले लाग्ना),Karnali,hiking,viewpoint,0,29.746007,82.008911,
5588158795,Ranakot Viewpoint,Karnali,hiking,viewpoint,0,29.566558,81.822304,
4818313121,Rara Lake,Karnali,hiking,lake,100,29.528203,82.0926,
8332735440,Bir Smarika,Karnali,historic,monument,150,28.607553,81.637419,
4067939063,Chock,Karnali,historic,monument,150,28.954094,82.895027,
2201333504,Ghantaghar,Karnali,historic,monument,150,28.597655,81.620155,
2201357868,Regional Musium,Karnali,historic,museum,300,28.596175,81.624308,
8322077921,Sahid Memorial Statue,Karnali,historic,monument,150,29.291001,81.592735,
6515959987,Khaptad Ostrich Form,Karnali,popular,attraction,200,28.259372,81.687827,
6006036086,Khatyad Khola,Karnali,popular,attraction,200,29.526214,81.935401,
5588158794,Murkot,Karnali,popular,attraction,200,29.567398,81.825037,
9376244130,काँक्रे बिहार,Karnali,popular,attraction,200,28.564452,81.621329,
8309132732,Kot Durbar,Karnali,religious,monastery,200,29.152337,81.599195,
3702122706,Hiūnchuli Pātan,Karnali,trekking,peak,0,28.828084,82.616897,5916
3923927028,Kande Hiuchuli,Karnali,trekking,peak,0,29.411977,82.560166,6627
3235160809,Kānjirobā,Karnali,trekking,peak,0,29.375967,82.637881,6883
3079038633,Syānāṭh,Karnali,trekking,peak,0,29.620133,82.558382,5912
4280574090,Ayabari rent,Koshi,hiking,viewpoint,0,26.649437,88.137502,
11936539169,"Changey Waterfalls, Sikkim",Koshi,hiking,waterfall,100,27.278617,88.167461,
9634915990,Chine Danda View Point,Koshi,hiking,viewpoint,0,26.841812,87.274586,775
4303293589,Chisapani,Koshi,hiking,viewpoint,0,26.811114,88.107367,
1679173453,Cho La,Koshi,hiking,viewpoint,0,27.961725,86.751637,5368
5546921623,Darap,Koshi,hiking,viewpoint,0,27.304628,88.187109,
428552946,Everest View,Koshi,hiking,viewpoint,0,27.819612,86.72366,
703894849,Everest View,Koshi,hiking,viewpoint,0,27.793507,86.715891,
4502408491,Everest View,Koshi,hiking,viewpoint,0,27.811617,86.718253,3885
5224346240,Everest View,Koshi,hiking,viewpoint,0,27.817742,86.72355,
5224347823,Everest View,Koshi,hiking,viewpoint,0,27.816914,86.723655,
703894933,Everest View Point,Koshi,hiking,viewpoint,0,27.802562,86.715309,
5325237525,Everest viewpoint,Koshi,hiking,viewpoint,0,27.995935,86.828379,
5325237983,Everest viewpoint,Koshi,hiking,viewpoint,0,27.96162,86.683122,
12785705133,First View of EBC @5000,Koshi,hiking,viewpoint,0,27.950741,86.816117,5000
10839420911,First view of Hongri monastery from the long climb up,Koshi,hiking,viewpoint,0,27.35351,88.253505,
4838267222,Ganesh Waterfall,Koshi,hiking,waterfall,100,27.371667,88.23683,
12752937501,Giddapahar Jharna,Koshi,hiking,waterfall,100,26.860785,88.290905,
11730400730,Gokyo Ri,Koshi,hiking,viewpoint,0,27.961118,86.682976,
2084522598,Gombu Rock,Koshi,hiking,viewpoint,0,27.057955,88.256243,
12823604602,Helipad,Koshi,hiking,viewpoint,0,27.563589,86.677206,
11873784369,Hilley,Koshi,hiking,viewpoint,0,27.185955,88.12179,
3664207356,Him Pipe,Koshi,hiking,waterfall,100,26.748646,87.023726,
9502459570,Hyatung Waterfall,Koshi,hiking,waterfall,100,27.222445,87.593916,
12290974591,Jannu Phaktanglung View Point,Koshi,hiking,viewpoint,0,27.722796,87.969151,
10836658709,Kanchendzonga view from the skywalk,Koshi,hiking,viewpoint,0,27.296911,88.219577,
10836661007,Kanchenjunga view,Koshi,hiking,viewpoint,0,27.296655,88.218136,
10836720805,Kanchenjunga view,Koshi,hiking,viewpoint,0,27.300175,88.233352,
10836720806,Kanchenjunga view from the gas station,Koshi,hiking,viewpoint,0,27.301919,88.237459,
2110919713,Khecheopalri Lake Viewpoint,Koshi,hiking,lake,100,27.354204,88.188327,
1679173380,Kongma La Pass,Koshi,hiking,viewpoint,0,27.929705,86.836219,5535
2110919714,Kunchenjunga Waterfall,Koshi,hiking,waterfall,100,27.359684,88.197977,
4624970589,Lake temple,Koshi,hiking,lake,100,27.351845,88.189639,
12813609201,Lake view,Koshi,hiking,lake,100,27.951234,86.695357,
2444311727,Lamla La,Koshi,hiking,viewpoint,0,28.330652,86.713413,
5330416622,Lepcha Tol,Koshi,hiking,viewpoint,0,26.884974,87.998537,
9435761129,MAKALU VIEWPOINT,Koshi,hiking,viewpoint,0,27.13042,87.403463,
4891953022,Maipokhari,Koshi,hiking,viewpoint,0,27.031846,87.908867,
6979214491,Maney Bhanjyang,Koshi,hiking,viewpoint,0,26.987288,88.120334,
11937239069,Pelling Ropeway,Koshi,hiking,viewpoint,0,27.301057,88.230807,
6314252585,Phamrong falls,Koshi,hiking,waterfall,100,27.357077,88.234956,
4560228692,Raatnange Danda,Koshi,hiking,viewpoint,0,27.512937,86.617891,
2110915153,Rimbi Waterfall,Koshi,hiking,waterfall,100,27.313247,88.19055,
5139521233,River view,Koshi,hiking,viewpoint,0,27.382815,88.219342,
13470116348,Simpani Conservation Field,Koshi,hiking,lake,100,26.89489,88.051315,
6594068186,Stunning views!,Koshi,hiking,viewpoint,0,27.053631,88.257688,
6153595190,Tashi Tenka,Koshi,hiking,viewpoint,0,27.361084,88.219582,
2084522609,Tenzing Rock,Koshi,hiking,viewpoint,0,27.057936,88.256564,
8597573417,Tikjuk Viewpoint (SlynteR),Koshi,hiking,viewpoint,0,27.298958,88.253348,
5139521231,Valley view stp,Koshi,hiking,viewpoint,0,27.354959,88.244503,
1679203258,View from Lamjura La,Koshi,hiking,viewpoint,0,27.578639,86.498072,
10839420906,View of Kanchenjunga from the ridge (best view in Yuksom),Koshi,hiking,viewpoint,0,27.36262,88.220405,
10839420914,View of tashiding from the steps down,Koshi,hiking,viewpoint,0,27.341914,88.288341,
5139506233,View over the valley STP,Koshi,hiking,viewpoint,0,27.365736,88.221555,
1927153199,View to Arun River,Koshi,hiking,viewpoint,0,27.401116,87.120783,
703971944,View to Cho Oyu,Koshi,hiking,viewpoint,0,27.94847,86.615139,
766944560,View to Everest,Koshi,hiking,viewpoint,0,27.569184,86.583238,
766944568,View to Everest,Koshi,hiking,viewpoint,0,27.572322,86.584273,
1910209004,View to Karelung,Koshi,hiking,viewpoint,0,27.5836,86.75121,
5139521125,Viewpoint STP,Koshi,hiking,viewpoint,0,27.370035,88.2327,
1910209009,Viewpoint near Surki La,Koshi,hiking,viewpoint,0,27.56582,86.810093,
343394666,"War Memorial, Batasia Loop",Koshi,hiking,viewpoint,0,27.016701,88.247119,
4847093722,Yuksom,Koshi,hiking,viewpoint,0,27.371628,88.23423,
12752929602,view point of Kurseong,Koshi,hiking,viewpoint,0,26.862131,88.284666,
7990715185,केचना,Koshi,hiking,viewpoint,0,26.361064,88.007341,
703972266,रेंजो ला,Koshi,hiking,viewpoint,0,27.94737,86.658497,5398
4613103241,शिव जट्टा,Koshi,hiking,waterfall,100,26.843888,87.324431,
13286985502,1963 American Everest Expedition,Koshi,historic,monument,150,27.89301,86.826565,
12780805036,AAAA国家级旅游景区,Koshi,historic,monument,150,28.590261,87.078527,
4787582025,Alexander Csoma de Kőrös memorial carve,Koshi,historic,monument,150,27.048535,88.265873,
4903119121,Ava art gallery museum,Koshi,historic,museum,300,27.029159,88.257425,
3547309040,Burdwan Palace,Koshi,historic,monument,150,27.034626,88.254183,
4049655871,Deshbandu Museum,Koshi,historic,museum,300,27.046631,88.268739,
13797822703,Dj. Sokol,Koshi,historic,monument,150,27.814929,86.700708,
10829030207,Druk museum,Koshi,historic,museum,300,27.023712,88.25433,
11730385960,Everest Base Camp Monument,Koshi,historic,monument,150,27.997379,86.847252,
4736645451,Ghum railway museum,Koshi,historic,museum,300,27.00832,88.253885,
4791898423,Himalayan Tibet Museum,Koshi,historic,museum,300,27.039443,88.265887,
13575944171,Kulchowk,Koshi,historic,monument,150,26.46166,88.070317,
736963688,Memorials for Alpinists & Mountaineers,Koshi,historic,monument,150,27.931106,86.804611,4822
10836658708,Museum on third floor,Koshi,historic,museum,300,27.305332,88.251656,
12745334601,Museum(Senchal Wildlife Sanctuary),Koshi,historic,museum,300,26.995587,88.281128,
11175761143,Natural history museum,Koshi,historic,museum,300,27.057635,88.254674,
12813608501,Old village,Koshi,historic,monument,150,27.930915,86.783231,
4738409526,Phago Niwas,Koshi,historic,museum,300,26.895913,88.062437,
12778109498,Polish Climbers Memorial,Koshi,historic,monument,150,27.802226,86.715686,
7033837230,Sagarmatha Next,Koshi,historic,museum,300,27.810596,86.715068,3775
2110910174,Sculpture Shed,Koshi,historic,museum,300,27.30194,88.256004,
4049697954,Statue of Bhanu Bhakta Acharya,Koshi,historic,monument,150,27.044974,88.267554,
7850332216,Surya Istamba,Koshi,historic,monument,150,26.632361,87.976064,
4624936190,Tashi choling monestry,Koshi,historic,monument,150,27.349505,88.191712,
4787587221,Tomb of Alexander Csoma de Koros,Koshi,historic,monument,150,27.052279,88.259025,
4056075533,Tomb of General Lloyd,Koshi,historic,monument,150,27.052676,88.258676,
5139519947,Waiting shed memorial,Koshi,historic,monument,150,27.381995,88.219587,
2867872122,statue of Bhanubhakta Acharya,Koshi,historic,monument,150,27.211093,86.793322,
11732879169,छाता चोक,Koshi,historic,monument,150,26.661389,87.997487,
11671005470,पुष्पलाल चोक,Koshi,historic,monument,150,26.667581,87.99996,
575545988,मुक्ति चोक,Koshi,historic,monument,150,26.643063,87.991907,
